product_id,product_name,category,cost_price
20f160a9cf2e856ee5eba259e9ae33f9,Perfumaria Item #1477,Perfumaria,126.9
3fd19f24609ba67a95e7a88f1b0e8e7d,Moveis Decoracao Item #7284,Moveis Decoracao,55.99
8c5bf458020588e0dfeda011254eadbe,Livros Interesse Geral Item #3598,Livros Interesse Geral,13.93
89db899bdb35ae40d0901e38f21d2ede,Automotivo Item #8755,Automotivo,31.43
a8a9e4c2fe6117daf517ed312d95e8dc,Moveis Decoracao Item #3089,Moveis Decoracao,41.93
9bb2d066e4b33b624cbdfec7d50b3dcb,Pet Shop Item #4881,Pet Shop,68.49
f418649d11303fb6fcde71c9133f2ecc,Utilidades Domesticas Item #6284,Utilidades Domesticas,48.3
f1a48f0ff1d54ce67d50bebc7e47ca96,Eletroportateis Item #3409,Eletroportateis,55.93
9d1dc59b23fe43e3808d874e78a5cfee,Papelaria Item #5302,Papelaria,84.0
3c28d10ea65fbafd9792027334cf4544,Moveis Decoracao Item #2056,Moveis Decoracao,45.43
0254806b6c237bd1f21cae60ea8d1533,Moveis Decoracao Item #3530,Moveis Decoracao,81.86
62fde58e97724f8b7519f3789eefa33f,Product #7171,,34.93
5026f48060b51abce464cb03e1d92847,Audio Item #3391,Audio,139.65
b616783675f9399f98376a7a1cf2d0bf,Utilidades Domesticas Item #6132,Utilidades Domesticas,18.09
62fbbb0a6ac63ddc705968f95f5fb788,Climatizacao Item #2765,Climatizacao,209.93
e666620bf34e8a108d43851b6b7543fb,Eletroportateis Item #4859,Eletroportateis,111.93
64b4f32393cbf55be791078e7a2adca0,Relogios Presentes Item #6509,Relogios Presentes,92.04
70cbbf603be04fd0947d83608b9a2266,Telefonia Item #3233,Telefonia,118.99
a0c8114ed9f3ecd1a0394e3987b87613,Cool Stuff Item #3066,Cool Stuff,164.5
e78bb4f98fc44ff2b94558e4358ce6b4,Brinquedos Item #4262,Brinquedos,36.61
c656d2d3950c3165ec6574f3f6b9353e,Brinquedos Item #8496,Brinquedos,104.99
846da0169591ba9433fe3a6ba6ba0373,Utilidades Domesticas Item #8645,Utilidades Domesticas,55.3
af1adc5466b28e90f0878a07ef26d3e3,Beleza Saude Item #2108,Beleza Saude,41.93
cb3837fe99e4b92c4082faf8fb6f75ba,Consoles Games Item #3211,Consoles Games,48.3
fc4e529d4121c3f5ced63c2ad05fb2d2,Relogios Presentes Item #1063,Relogios Presentes,399.0
380aa1e702b7e85375d3d81d893acf73,Moveis Decoracao Item #4904,Moveis Decoracao,24.49
418aafa8794c4c22bacfa453f98bbf26,Beleza Saude Item #4410,Beleza Saude,161.0
f3a1a865ba61412ac17ab53f1a9c0082,Telefonia Item #3794,Telefonia,20.93
48cfb3a131e13b40d85ba31ca531c3b1,Industria Comercio E Negocios Item #1652,Industria Comercio E Negocios,84.0
e55ed19897a6692649240b894020d683,Ferramentas Jardim Item #7544,Ferramentas Jardim,33.6
e3372817fa5d5e8a0ce5db0fa237a3ad,Telefonia Item #6521,Telefonia,31.5
61107c91091400f4c4523ed7b461a20e,Utilidades Domesticas Item #1656,Utilidades Domesticas,489.3
057df564fda79ad8fa5e1928dfbe3e8c,Cool Stuff Item #6930,Cool Stuff,8.39
6841fe26a65cdc7dad114a453ce638b3,Pet Shop Item #7261,Pet Shop,41.99
dd3575a8c5e2139f680a9816a15c8f2a,Consoles Games Item #1990,Consoles Games,163.92
b7a58cab4a8f4016e27298891cbf47e6,Esporte Lazer Item #3719,Esporte Lazer,15.4
3a12fe499b9342f78cb827ee18393e7f,Cama Mesa Banho Item #2887,Cama Mesa Banho,27.29
8b1b115b8dc96bdfa740d4267019a201,Telefonia Item #3594,Telefonia,19.24
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,Telefonia Item #2306,Telefonia,26.59
3327aad61d86158ed8bfd97388e37376,Utilidades Domesticas Item #1468,Utilidades Domesticas,33.07
cb9d0035d58326e67764402c4379385d,Brinquedos Item #2582,Brinquedos,207.13
6ddb759e33850bceb1b22a91e79fa995,Eletroportateis Item #5682,Eletroportateis,251.99
f017f439ad87e9501378bd226f2ce26e,Fashion Bolsas E Acessorios Item #9232,Fashion Bolsas E Acessorios,27.99
164c46357539e20cff56925225cf924c,Esporte Lazer Item #303,Esporte Lazer,83.3
419b12eaf8841add29c3503ee6cddb91,Esporte Lazer Item #8817,Esporte Lazer,94.5
1bc727ecf620b4b524541bf5b60e3314,Moveis Decoracao Item #8587,Moveis Decoracao,115.5
dade783416e4099641bdd36ee0f0c3a3,Brinquedos Item #4236,Brinquedos,89.6
98d893a81a1845b6f278f33eee0a4f36,Livros Importados Item #144,Livros Importados,53.9
43ee88561093499d9e571d4db5f20b79,Moveis Decoracao Item #144,Moveis Decoracao,7.63
72d0a38fe43ba7087d71e245d1b76c9e,Moveis Cozinha Area De Servico Jantar E Jardim Item #4905,Moveis Cozinha Area De Servico Jantar E Jardim,160.3
4f469a5f807d396370c43aa7d536a2a8,Cama Mesa Banho Item #9972,Cama Mesa Banho,33.53
aa8627a375771ab01288705307ec4ae5,Utilidades Domesticas Item #128,Utilidades Domesticas,52.5
3554200c1d7f3b4b39a0ae68aa1c0a54,Malas Acessorios Item #6377,Malas Acessorios,110.31
7d28cd96eae3fa5a49bdbfa00af70ea8,Automotivo Item #2418,Automotivo,34.64
d1e21bab9f1729613433a8a4374f58fa,Esporte Lazer Item #9341,Esporte Lazer,27.99
4f5ebefc2bff02e685e4cf546c88f9b3,Moveis Decoracao Item #7131,Moveis Decoracao,140.0
88d79d63d20f4183d9ed1144cff05d8e,Beleza Saude Item #8684,Beleza Saude,49.45
db1d1a4569fdbae28a0d3340d907f7af,Product #5552,,13.23
4630761de87581e8b659dc77bb7eb4ee,Malas Acessorios Item #6995,Malas Acessorios,50.92
621dce691c2ff3f99e21c21057ddc0ba,Cama Mesa Banho Item #9922,Cama Mesa Banho,87.53
19da2bf3225b2f11d5c3b2597576ea22,Esporte Lazer Item #3053,Esporte Lazer,83.93
66d92b0c49af34728904a73c26e9e59a,Relogios Presentes Item #2276,Relogios Presentes,250.56
02ad328219e45e7d138101bc3c8aa6c6,Casa Construcao Item #7583,Casa Construcao,83.89
aaf0d4a362d1cee82e4361f19af2b01f,Esporte Lazer Item #2192,Esporte Lazer,104.93
194163a8a65a48a8c95623c399a9d4a7,Product #5717,,72.73
2caf6fb89364a155b1e788a3ccd91a25,Perfumaria Item #585,Perfumaria,18.55
1d52c0fd7c289b6b7e0dc022067d33e8,Pet Shop Item #3032,Pet Shop,74.19
3e442d09f9dfef002aadf31960869f65,Informatica Acessorios Item #1840,Informatica Acessorios,18.8
5c551c8375040d684180cc1a549f7714,Informatica Acessorios Item #2013,Informatica Acessorios,272.3
d3b023772520cd1c6ea58f6701679d4b,Papelaria Item #224,Papelaria,56.47
5947c33d0250e65638336c25f5a8ab48,Cama Mesa Banho Item #7792,Cama Mesa Banho,276.5
1342c0533d30a76542a5697aed78039f,Moveis Decoracao Item #5047,Moveis Decoracao,67.66
b0c7a71c8620bd389e240f63a507dc50,Livros Interesse Geral Item #1567,Livros Interesse Geral,629.93
d71ea20de013251a448d2a16b1defa1a,Papelaria Item #3881,Papelaria,27.65
d011223de539cd224b5c5c8082313d46,Moveis Decoracao Item #182,Moveis Decoracao,147.84
6b04a3268d84351b65aeba3f1fbc2a25,Moveis Decoracao Item #3210,Moveis Decoracao,48.93
2251aec7efe1a143690c889ff64ceb8a,Automotivo Item #2740,Automotivo,41.93
e2336d327209ca849dca5afda036f842,Eletronicos Item #691,Eletronicos,13.29
f8e5d2574bedbb98efe044c829386487,Moveis Decoracao Item #9198,Moveis Decoracao,69.99
42877980a9990b1391c279582c1aa894,Esporte Lazer Item #3335,Esporte Lazer,32.19
2bb11ef7e7d20cb8a80932979464e7ce,Utilidades Domesticas Item #279,Utilidades Domesticas,23.85
1305c16a9228b89ed9dc201c20df2363,Relogios Presentes Item #5361,Relogios Presentes,174.93
fb31d5d2acd4bf37057330c1a96af712,Automotivo Item #2003,Automotivo,35.63
622bad99b4296aade0783ebecdd3fa15,Esporte Lazer Item #766,Esporte Lazer,67.34
8e5f38754987574b781aebd5a7d4d33e,Bebes Item #6072,Bebes,16.03
bc80cffca0c4d1c7769e7b253c5cc547,Relogios Presentes Item #8200,Relogios Presentes,90.3
192b332c511e484ea4f3f8b0526ee59d,Esporte Lazer Item #1807,Esporte Lazer,52.15
0f7720c31413b5c7790e3f301342464d,Cama Mesa Banho Item #3535,Cama Mesa Banho,47.59
6b82bdfc88a9241c396addd75f5c8baa,Casa Construcao Item #253,Casa Construcao,53.13
83b9177e8afdc2719c085b5a96aa441b,Esporte Lazer Item #2444,Esporte Lazer,62.93
2f1927c926303d27159849d2601d5d96,Esporte Lazer Item #7361,Esporte Lazer,73.43
2584d5fa1ac792c8c26168eca51bb4d0,Casa Construcao Item #2033,Casa Construcao,90.96
e96a50fc74fa04fd6f23b324d87a1a81,Livros Importados Item #8091,Livros Importados,69.3
53a19e181057f10a84c7b2cb539c722a,Cool Stuff Item #5558,Cool Stuff,59.5
cae7a908351ea0b7acb0086a51f6f565,Product #4537,,24.49
ce6450b4e1fbb3bc232eeb8b8e1c5757,Telefonia Item #4960,Telefonia,34.99
dd0c5ce67727fde645d9a6c8cdc4970d,Eletronicos Item #7974,Eletronicos,20.99
50aa8f292a9510d5542f2a078903a2a7,Esporte Lazer Item #6555,Esporte Lazer,44.74
0160785b697a5ea87d52949bd097ce05,Malas Acessorios Item #6402,Malas Acessorios,146.23
e0352fc1b2c93712f1772fc4b0204db7,Moveis Escritorio Item #9421,Moveis Escritorio,87.49
7824bce065d8704739ac0fc0c8135d04,Beleza Saude Item #4421,Beleza Saude,264.87
6e69b019a5ce263335eacafaa68ffeba,Brinquedos Item #937,Brinquedos,41.16
06cdc7832ac572e307bdacf9ba9f66a9,Dvds Blu Ray Item #8432,Dvds Blu Ray,16.8
49d89239eb92d383e390b38b9bb792c6,Automotivo Item #668,Automotivo,10.49
4ecb94d07e0dc53677b5227fea02cd5b,Construcao Ferramentas Construcao Item #8661,Construcao Ferramentas Construcao,153.3
1002287b975c051e4f283579598cf6d2,Utilidades Domesticas Item #6,Utilidades Domesticas,48.93
33e503f68fb60fe165ed992965f2c737,Informatica Acessorios Item #2925,Informatica Acessorios,84.0
73bcea4312cb31d72bffc6562f7f7c71,Cine Foto Item #5269,Cine Foto,86.03
72a26085dd4fbd27f7206188081008d9,Utilidades Domesticas Item #9175,Utilidades Domesticas,51.1
f744418ea0467967ce11d829d1f9419a,Cama Mesa Banho Item #5470,Cama Mesa Banho,49.98
efaf96097dbe32a78254739ee35900cb,Fashion Roupa Masculina Item #5908,Fashion Roupa Masculina,17.43
eeab31cd2a4bcd64e6b249e0a674b3a8,Alimentos Bebidas Item #9134,Alimentos Bebidas,18.2
5f8c8e55a203357be71e318167b70a0c,Telefonia Fixa Item #4491,Telefonia Fixa,129.5
059d3cf4de5bc9099cdb4c10ee7e84d5,Automotivo Item #3231,Automotivo,44.03
dabb495df6a109d46f8faeca31a1c75d,Malas Acessorios Item #9863,Malas Acessorios,31.5
ba37ce1b5e0638cf45fd59f63ada0093,Moveis Decoracao Item #5028,Moveis Decoracao,20.93
628fb6b9d891eebd296eb3caa5bcb557,Esporte Lazer Item #2678,Esporte Lazer,27.3
20a2613eb3b1c3819e733de3e91644de,Moveis Decoracao Item #2787,Moveis Decoracao,26.4
d881b7a2ce3e484f379f751df4c709ce,Construcao Ferramentas Construcao Item #9672,Construcao Ferramentas Construcao,17.15
f7adf36ac9a90fe0ef2ab34bc1baa8b5,Automotivo Item #4810,Automotivo,17.85
4eba76ab901d06e619d8d7ac69b3579a,Bebes Item #5303,Bebes,44.07
2eb2543712366c95191841792a725a23,Utilidades Domesticas Item #4271,Utilidades Domesticas,34.93
3976b9f62045be05e8bbd11c4fc19360,Cama Mesa Banho Item #2762,Cama Mesa Banho,258.93
abb9d7140478c19fd773dc14e8071abd,Cool Stuff Item #6974,Cool Stuff,9.62
7fdff1c504647eff040e08cd98ce3210,Brinquedos Item #4297,Brinquedos,83.93
ee842d53183c77c2d2897172a82c40fc,Cool Stuff Item #6846,Cool Stuff,577.49
32a6743a58d26480b6aa3850856286ac,Brinquedos Item #2539,Brinquedos,48.93
1e859a053a2210cb74b1134e0419b1dd,Beleza Saude Item #3706,Beleza Saude,62.93
43549c728834f6804c2a32ef08c086ff,Casa Construcao Item #4292,Casa Construcao,462.31
fc877e6bbeb95de8809398eca3f2a3fe,Eletronicos Item #3970,Eletronicos,25.55
6981cd5a9eded40aaf36e08db9ef4a7a,Informatica Acessorios Item #8620,Informatica Acessorios,17.49
4fd6ec612afa6f67b850b157f00a3368,Ferramentas Jardim Item #4221,Ferramentas Jardim,16.71
eefc762f81da3ef743a44e15590c5718,Dvds Blu Ray Item #8103,Dvds Blu Ray,20.93
73258e01fadbaf7648577beb152e1320,Informatica Acessorios Item #4817,Informatica Acessorios,21.0
54f4b6d719759dc811ee18cc95104ed2,Cama Mesa Banho Item #6887,Cama Mesa Banho,154.0
dce8ae5ccc379f3de517423fccda65cb,Relogios Presentes Item #9956,Relogios Presentes,97.23
ceeb4790786e93c65ce079c50c8bd6b0,Ferramentas Jardim Item #7925,Ferramentas Jardim,434.0
6e62e31b1ec621d6182feb6b39c4194c,Cama Mesa Banho Item #9413,Cama Mesa Banho,32.13
20dba3cc0c6689b10b0a422ae43f45b7,Cama Mesa Banho Item #3694,Cama Mesa Banho,85.83
9ead93350fbb3a5f0cc0b48c8c983748,Esporte Lazer Item #1543,Esporte Lazer,30.1
0e632ab9f5b05a2703871a8f27e4e1a7,Informatica Acessorios Item #6008,Informatica Acessorios,347.83
f8a8f05a35976a91aed5cccc3992c357,Moveis Decoracao Item #9896,Moveis Decoracao,58.73
469ef39f0ddc59c8913d9d5a62318e40,Livros Tecnicos Item #7476,Livros Tecnicos,17.43
3afd93cafd6c7b66033cc4dc22c54776,Perfumaria Item #3536,Perfumaria,73.58
bf937a731d01528bc2c8b11863de7586,Pet Shop Item #2329,Pet Shop,558.6
5a57a59c44429be19e1ce8e69e15c473,Utilidades Domesticas Item #357,Utilidades Domesticas,84.0
e7fab7a4d6f0d5abfb66e1dd2fc35d4e,Casa Construcao Item #3162,Casa Construcao,27.96
196b3e3000c77b282069397fb84686dc,Bebes Item #9685,Bebes,769.3
8208cccf98834da587d0ba8a9aea28d7,Fashion Bolsas E Acessorios Item #1177,Fashion Bolsas E Acessorios,282.03
a09e9494bb01d227e90ec1bb0d845e24,Esporte Lazer Item #8485,Esporte Lazer,7.0
0127db1f4effcf8f5b88d80588bc5624,Relogios Presentes Item #4123,Relogios Presentes,34.3
f58ba49c5634ca1ef2ad765ebc1110cc,Automotivo Item #1966,Automotivo,83.16
9eb0c62c8c4159426b700eb10045dc44,Telefonia Item #6073,Telefonia,59.43
b564734ddca77a1cf8aea20acd9cd9b5,Utilidades Domesticas Item #3451,Utilidades Domesticas,94.5
2b2cde418c199f2ad971a7511cac11c0,Brinquedos Item #9479,Brinquedos,97.96
3a05a947f28cf46d789adedc107d7595,Esporte Lazer Item #4511,Esporte Lazer,82.86
8782f61059db25b333638e5ed8cc9e65,Cama Mesa Banho Item #9400,Cama Mesa Banho,118.93
f107bcdf49e25fab8c0b66fbabb97fc1,Construcao Ferramentas Construcao Item #5402,Construcao Ferramentas Construcao,13.42
5101eb75c72eba49b6ab5e3cb721c99b,Esporte Lazer Item #6870,Esporte Lazer,58.03
e03071a2d2410c9ef2be47b508cac95f,Utilidades Domesticas Item #5834,Utilidades Domesticas,115.78
b47e709bbae4533598f806553accd469,Informatica Acessorios Item #4248,Informatica Acessorios,188.3
015e652da4f31f2f7a051a6de66094c0,Cama Mesa Banho Item #7044,Cama Mesa Banho,52.43
4660b448a9e1499945013a9fb3f11ec4,Cama Mesa Banho Item #4910,Cama Mesa Banho,28.7
f5d7145132f3a1e1bfb220ac72d803c5,Telefonia Item #334,Telefonia,13.29
1b46816aa838ce9ae97feda7b2f51f26,Artigos De Natal Item #4709,Artigos De Natal,9.09
94774f52c71a3e4ce084c21c873507cc,Automotivo Item #582,Automotivo,111.99
30dd7828143f0bc56bd4f6beeb3e8d04,Beleza Saude Item #3811,Beleza Saude,10.15
9882de2a7da613f71ce16f22e42d50d8,Beleza Saude Item #1930,Beleza Saude,47.53
53b9d074ec70abc101321e360f438cf1,Eletroportateis Item #6990,Eletroportateis,391.3
596041589b8cc3cc61e9b46d79ea9002,Esporte Lazer Item #4100,Esporte Lazer,20.3
53ae5df71df97b2b9abee97ce1e1b8f1,Cool Stuff Item #5121,Cool Stuff,209.3
cfbc3263572e94aa7e220466f83f8677,Esporte Lazer Item #5944,Esporte Lazer,27.99
e10c5041c0752194622a7a7016d8c9b5,Instrumentos Musicais Item #2934,Instrumentos Musicais,403.13
a592adedc22197e52a4a58271720bbaf,Informatica Acessorios Item #5210,Informatica Acessorios,62.99
fd68051e3deccde23af3d77152129c5a,Climatizacao Item #4148,Climatizacao,114.58
1486ffdf6241755c77f5345b01232361,Cama Mesa Banho Item #604,Cama Mesa Banho,41.99
c7fce98e1aa3d8a6cbaaebc7ab99cbe6,Ferramentas Jardim Item #7116,Ferramentas Jardim,15.19
2d68dc900969487798076d5f21c1090d,Moveis Decoracao Item #9565,Moveis Decoracao,9.09
ba959fa0160c144aab62f721009c5f32,Automotivo Item #1148,Automotivo,300.99
207bb2d8180c2c7654872f6fab96e40e,Telefonia Item #6407,Telefonia,13.61
fe555e0880543633edc71df3737e49eb,Moveis Decoracao Item #1455,Moveis Decoracao,55.93
db91bca0e0253d71433c22ac5acd0fbe,Papelaria Item #2485,Papelaria,83.93
17a1211f690515d1adf3300cd6278354,Informatica Acessorios Item #1041,Informatica Acessorios,41.93
626cba3eb1a1ac40b2f6e3ad4fd1038c,Esporte Lazer Item #5157,Esporte Lazer,27.93
e44030e694bab50c9fdfb329cc114833,Bebes Item #2532,Bebes,69.3
a25fb4516757403b129bcfe366dddb9b,Cama Mesa Banho Item #7882,Cama Mesa Banho,189.8
65680a7e713d50001948661c2b252f37,Relogios Presentes Item #1186,Relogios Presentes,90.86
3ecaaa56f885aaded64fc6502ddb214c,Utilidades Domesticas Item #5636,Utilidades Domesticas,39.13
177994f6e693b14491067ba7cd5e5127,Sinalizacao E Seguranca Item #9040,Sinalizacao E Seguranca,38.5
eb719445ec882a7b60518fd8b55c1b0f,Informatica Acessorios Item #7047,Informatica Acessorios,21.63
824c6ddf72c012b701b3e83b258581d4,Artes Item #3039,Artes,34.93
e224d922abe83aaa3e7c47962cbbe1ff,Beleza Saude Item #9671,Beleza Saude,93.1
955d13d7e0c184665441e35897a4f3c3,Pet Shop Item #9909,Pet Shop,24.43
af407c297ba8ec15891e2d95193203c2,Construcao Ferramentas Construcao Item #3485,Construcao Ferramentas Construcao,85.61
ba7e06201e60d29279c7f11d689792bb,Relogios Presentes Item #1984,Relogios Presentes,601.99
e801441171ec3eaf3bbb86d6ba6fc9af,Relogios Presentes Item #6006,Relogios Presentes,272.3
7acc602a5598de7992eb7d3b4e080b7d,Telefonia Fixa Item #1938,Telefonia Fixa,269.68
b8212b3bd65a9c7070e474f1430c94de,Beleza Saude Item #9028,Beleza Saude,349.23
dff96addbfdf534a44ed5094b8c6765d,Sinalizacao E Seguranca Item #5874,Sinalizacao E Seguranca,14.0
863826c035612c8900c972a10fa3b5b1,Informatica Acessorios Item #3183,Informatica Acessorios,47.19
991bc1085efee49ba6cd9f3f17efabb8,Esporte Lazer Item #7743,Esporte Lazer,230.3
4b77167175713bd04c8854aa80f09e99,Informatica Acessorios Item #1544,Informatica Acessorios,61.25
2ab3eebb03e660d44470d936c0f20bb6,Esporte Lazer Item #3896,Esporte Lazer,29.13
95afc7174e826b350262195e9810e327,Casa Construcao Item #5187,Casa Construcao,62.3
61194019f380f0b760c31e66ee97e50d,Esporte Lazer Item #4719,Esporte Lazer,49.91
60831f149488243f31618867accce8cd,Brinquedos Item #6971,Brinquedos,20.93
3ae810052cf18d30232367f0b45e284c,Alimentos Bebidas Item #1467,Alimentos Bebidas,15.97
aed75ad669fbebd5a385ac7cc2ae7573,Beleza Saude Item #6496,Beleza Saude,385.0
baf13e0439b20cf7b30c07d3657f8145,Bebes Item #5282,Bebes,76.93
3dd3a67f72798f25cdd5d98553553d85,Pet Shop Item #1005,Pet Shop,41.93
0b575b7f0277a4fa1e89af27590b438d,Cama Mesa Banho Item #5851,Cama Mesa Banho,69.3
51ff363ff8346f0fb99858f2c0954231,Esporte Lazer Item #6461,Esporte Lazer,42.0
c03500a4a72be532834b3d947821d519,Pet Shop Item #830,Pet Shop,41.95
3ece1fcd5a64459a4e24143920178f42,Moveis Decoracao Item #6941,Moveis Decoracao,34.3
43dc48e22acc762c474367d2cead5d3c,Instrumentos Musicais Item #6890,Instrumentos Musicais,24.49
4d817c0fe79db81f4f99f840cadbde0e,Moveis Sala Item #8141,Moveis Sala,398.3
c6a8643df741a03acc58318e481abf0f,Telefonia Item #3971,Telefonia,15.39
31dbb0d1815bdc83c93f4b3472fa7c4d,Product #5963,,20.3
340ba571a6250a5346180e4fc4f1c7e6,Cama Mesa Banho Item #7245,Cama Mesa Banho,78.04
e33c6721bcdf0d089860c6c1cf7ad5b6,Esporte Lazer Item #6250,Esporte Lazer,62.99
cea0783f5748d01abec8fd268dccba49,Beleza Saude Item #7767,Beleza Saude,62.7
aea5937ba2b757b9fc5017f2d11f288f,Esporte Lazer Item #4621,Esporte Lazer,36.67
a7841f8c0ca7736a81dd679c39d7fd21,Moveis Decoracao Item #5274,Moveis Decoracao,314.09
6687954ed33bc521cdef9bba5d086d6d,Brinquedos Item #2768,Brinquedos,18.9
b715d785d518112309c312260fd88842,Papelaria Item #6189,Papelaria,230.3
598bd041890a22dfac5e4411f456cbf6,Esporte Lazer Item #8598,Esporte Lazer,15.74
d688e1eb847d2f72892ede46001673bd,Informatica Acessorios Item #6213,Informatica Acessorios,23.09
12acdab5736a2cbddfce65059918826c,Livros Interesse Geral Item #4977,Livros Interesse Geral,17.5
476ddefd263d2173f2f8a7a3fb5ec75c,Esporte Lazer Item #9346,Esporte Lazer,20.23
cf8c588a4b9b7599aa4807e78bbc65a9,Informatica Acessorios Item #6594,Informatica Acessorios,6.23
1b5ac751c245c52ded56f9fd1f17590c,Dvds Blu Ray Item #6260,Dvds Blu Ray,83.93
7cca13d90486c96047f188771ee4ffe4,Esporte Lazer Item #6922,Esporte Lazer,80.49
f6496641c1737293bf3afc7732942d06,Consoles Games Item #26,Consoles Games,27.93
7e1fa9dcf2c39f7fe71d43ce0a09dbb5,Eletrodomesticos Item #1807,Eletrodomesticos,25.55
098c8d862a494bb5926e558a87687768,Cool Stuff Item #9314,Cool Stuff,139.99
d190211dfdf3ec5ef8f1e5f59418dab0,Informatica Acessorios Item #2953,Informatica Acessorios,87.5
8d777214c45c704660310bdc5a2741ea,Moveis Decoracao Item #1528,Moveis Decoracao,20.93
cee96128d25ffe3429e69452233838dd,Cama Mesa Banho Item #9319,Cama Mesa Banho,19.1
79b5f6746971ce589060a7aeef9f9d9f,Esporte Lazer Item #127,Esporte Lazer,44.1
7a8dfec813ae58cfaa3e1ef9f534adab,Utilidades Domesticas Item #2753,Utilidades Domesticas,25.55
116a75888dbca93a1c26c5d5c949b175,Cama Mesa Banho Item #9642,Cama Mesa Banho,40.12
1efd84ba20d23186f576a37baf64ae9d,Cool Stuff Item #4414,Cool Stuff,15.0
5babb170cd172ec25690087d7018f26c,Cama Mesa Banho Item #709,Cama Mesa Banho,41.93
6984b61fd1255c2a7fc3c11ce6d84509,Bebes Item #5469,Bebes,86.29
e66b4ebb16777b24037fe7eda706add9,Cama Mesa Banho Item #7685,Cama Mesa Banho,58.26
8b1ec5ddcb342e32a8d83936c3583b45,Esporte Lazer Item #4806,Esporte Lazer,66.25
578075103bbe96f4ed89f77852b81b98,Cama Mesa Banho Item #3542,Cama Mesa Banho,27.02
b834ec50d00416ab0968b61763ae7700,Automotivo Item #3892,Automotivo,139.93
ff817f0901191fbe02933928daa95e6e,Automotivo Item #1432,Automotivo,62.93
7810b42c3450a044431d95c59c00b600,Relogios Presentes Item #4356,Relogios Presentes,139.23
a0c39dee6817bb443090f9248eeafa4c,Moveis Escritorio Item #6704,Moveis Escritorio,129.49
be9bc531f00bd94f07be7363eefff998,Fashion Bolsas E Acessorios Item #7041,Fashion Bolsas E Acessorios,41.93
232ae93f6ac6e6a57c1b34b312eb3826,Automotivo Item #7478,Automotivo,38.43
10f2f7707444b16ab90c38797c095336,Relogios Presentes Item #4469,Relogios Presentes,132.3
66f1a8d90992af09e58ab4e0496054ea,Relogios Presentes Item #2467,Relogios Presentes,125.99
4b2e8d0baa7e0e7483c8bfe1dc33e406,Relogios Presentes Item #7698,Relogios Presentes,181.93
cb48e30ec967ad7cf282f8b417e397e2,Bebes Item #5181,Bebes,104.93
f45cf520fba787f057d57c5c8138668f,Utilidades Domesticas Item #2837,Utilidades Domesticas,48.51
2c2491f31fe7320124ccf2f3404354a6,Telefonia Item #9408,Telefonia,19.59
93846cfcd171609cebb8b3f8c553d23f,Esporte Lazer Item #1212,Esporte Lazer,50.74
5467bf450d0538e899a8e18fd0ff4323,Utilidades Domesticas Item #2141,Utilidades Domesticas,27.12
4ec8f9faf220dfbee99dc36f001ac968,Moveis Decoracao Item #9599,Moveis Decoracao,839.97
02ad78835ec3f72e750d1dfa6a7e11b3,Moveis Decoracao Item #8843,Moveis Decoracao,119.97
ef0e165d773ec293c5aeb5470a08b183,Cool Stuff Item #714,Cool Stuff,114.74
9e88896ff9b39f42a9652dc0730ecabc,Telefonia Item #7089,Telefonia,17.49
bf666278787c1150f040f26d618c4a9d,Construcao Ferramentas Seguranca Item #278,Construcao Ferramentas Seguranca,266.6
f264c1d9b20b5e4a340254d0405e613b,Cool Stuff Item #335,Cool Stuff,49.75
a214ec4881cfa50f718046bdc15c6a22,Relogios Presentes Item #1610,Relogios Presentes,34.3
e87587976240265f6944e5a019ea704c,Construcao Ferramentas Seguranca Item #111,Construcao Ferramentas Seguranca,63.35
4c0a183b1572fcddf968d6992392e24d,Utilidades Domesticas Item #3119,Utilidades Domesticas,5.53
547b95702aec86f05ac37e61d164891c,Ferramentas Jardim Item #9804,Ferramentas Jardim,84.02
be4cd8597e81008f1372c387f620e0a9,Relogios Presentes Item #3419,Relogios Presentes,133.88
40b2a43c74c26b963dd1bd05384663a0,Esporte Lazer Item #7457,Esporte Lazer,124.44
233316af7adf040484dbeccfecad6042,Cama Mesa Banho Item #2645,Cama Mesa Banho,57.05
e5e4c79bce72fc7476860916c1a9dd18,Informatica Acessorios Item #5137,Informatica Acessorios,314.3
7754574f8aeca545b663be749e5db05c,Informatica Acessorios Item #8784,Informatica Acessorios,174.65
c0abb5707b6d57b4e7d9797222a77fc8,Beleza Saude Item #3542,Beleza Saude,55.68
7564c1759c04fc0a38f2aa84f7a370ee,Construcao Ferramentas Construcao Item #4228,Construcao Ferramentas Construcao,30.91
fb9c4133006cdb80c0a96dd36310aac4,Automotivo Item #2678,Automotivo,234.81
a84a9be4cdf0d5dbd36103b1e1ebc82f,Automotivo Item #9600,Automotivo,552.92
47fe9ce1e411796d7fd0fe712100ecd8,Automotivo Item #153,Automotivo,125.64
ebb12274522d82caa7dca657873b2ad7,Utilidades Domesticas Item #8253,Utilidades Domesticas,69.86
b736ba4727efeae1f506172be7e39905,Fashion Bolsas E Acessorios Item #5439,Fashion Bolsas E Acessorios,39.9
fe31b2791161c24e921f90788d443e1c,Consoles Games Item #285,Consoles Games,338.03
9755f955f1fcd2a83ca77997e9de8b83,Fashion Bolsas E Acessorios Item #6168,Fashion Bolsas E Acessorios,209.93
e00a570d375c55a1858a08669ae684df,Beleza Saude Item #9697,Beleza Saude,24.49
